feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
COG4579	size_fraction	0.22-3	-0.481167995635504	0.149993439489515	139	139	0.00170794390907452	0.0108752894413627
COG4118	Absolute_Latitude	Absolute_Latitude	-0.0392655731412846	0.0122444037864405	139	123	0.001714022138036	0.0109111487432245
COG0205	size_fraction	0.22-3	-0.136705051169983	0.0426306516579179	139	139	0.00171449676608107	0.0109113271656402
COG0398	Mean_Temperature	Mean_Temperature	0.0148297606565617	0.00462530619273972	139	139	0.00171729368294422	0.0109176150754284
COG1236	log_depth	log_depth	0.19427500408801	0.060593486641209	139	139	0.00171740209376362	0.0109176150754284
COG4615	log_depth	log_depth	0.428839900110277	0.133745333070693	139	139	0.00171636432638586	0.0109176150754284
COG4766	log_PO4	log_PO4	0.375121521393636	0.117000792619079	139	137	0.00171771907129776	0.0109176150754284
COG4848	log_depth	log_depth	1.3804362064438	0.430538769382923	139	78	0.00171687056722769	0.0109176150754284
COG4999	log_PO4	log_PO4	1.52644012906098	0.476168614405215	139	74	0.00172032650408358	0.0109313438615787
COG3292	size_fraction	0.22-3	0.318119830193176	0.099246297413712	139	139	0.00172205851153235	0.0109377705797082
COG3593	Mean_Salinity	Mean_Salinity	0.2904966322677	0.0906293714438866	139	139	0.00172223327685565	0.0109377705797082
COG1543	log_PO4	log_PO4	-0.576726230505366	0.179967206409884	139	136	0.00172613594582632	0.0109597072319201
COG0746	size_fraction	0.22-3	-0.2806507751625	0.0875952894744067	139	139	0.00172984297218024	0.0109775385704695
COG3470	log_PO4	log_PO4	0.332338228230856	0.103725157827155	139	139	0.0017294058747593	0.0109775385704695
COG3878	log_depth	log_depth	0.86198824569542	0.269056223973826	139	105	0.00173095402416747	0.0109817368783328
COG4850	size_fraction	0.22-3	0.907679065368813	0.283406324455837	139	139	0.00173649993676002	0.0110140619041851
COG4274	log_depth	log_depth	-0.113270828263329	0.0353690632163895	139	139	0.00173765839419365	0.0110185491531117
COG1654	Mean_Temperature	Mean_Temperature	-0.0362515709609142	0.0113220090975915	139	139	0.00174140047722638	0.0110394126776323
COG0582	Mean_Temperature	Mean_Temperature	-0.0236815503877198	0.00739882653197832	139	139	0.00174781977506573	0.0110772328779263
COG1020	size_fraction	0.22-3	0.453161478940727	0.141585121801954	139	139	0.00174831091824447	0.0110774700447459
COG3546	size_fraction	0.22-3	1.47011915574886	0.459333544980705	139	113	0.00174876399650397	0.0110774700447459
COG5590	Mean_Temperature	Mean_Temperature	0.0294562363116037	0.00920382588018043	139	139	0.00174940349235263	0.0110786485549921
COG1150	log_depth	log_depth	1.0471102150568	0.327235509555241	139	126	0.00175257614827003	0.0110929897550604
COG3833	Mean_Temperature	Mean_Temperature	0.0415177920615869	0.0129748222277313	139	139	0.00175254057760978	0.0110929897550604
COG0579	Absolute_Latitude	Absolute_Latitude	-0.00692698362371579	0.00216511395604705	139	139	0.00175540958225898	0.0111080463387079
COG0466	log_depth	log_depth	-0.0579598507575415	0.0181236718612258	139	139	0.00176296244546339	0.0111478625703364
COG1028	Mean_Salinity	Mean_Salinity	0.0161949231915308	0.00506407851879727	139	139	0.00176307060297069	0.0111478625703364
COG3605	Mean_Temperature	Mean_Temperature	-0.0295397460274577	0.00923676651892547	139	139	0.00176272496650872	0.0111478625703364
COG2066	size_fraction	0.22-3	0.687573008071183	0.215030477566494	139	139	0.00176554799550388	0.011160638713105
COG3284	size_fraction	0.22-3	-0.584042811262142	0.18270791631085	139	139	0.00177101786492707	0.0111923198333932
COG1692	Mean_Temperature	Mean_Temperature	0.0148007036217419	0.0046306690552732	139	139	0.00177304743835569	0.0111993523820854
COG3392	log_depth	log_depth	0.190434160299846	0.0595806363705579	139	139	0.00177300159281352	0.0111993523820854
COG2132	Mean_Temperature	Mean_Temperature	-0.0513084454131654	0.0160550115552663	139	139	0.00177556665957066	0.0112123661480047
COG3502	Absolute_Latitude	Absolute_Latitude	0.0166679751423418	0.00521736774187758	139	139	0.00178170514954446	0.0112482222774342
COG1156	Mean_Salinity	Mean_Salinity	0.205732958499325	0.0644001346528128	139	139	0.00178230387115002	0.011249095370689
COG1946	log_depth	log_depth	-0.135457000004539	0.0424082388376653	139	139	0.00178506445955679	0.0112636092138149
COG1431	size_fraction	0.22-3	0.997251602651001	0.312273994936855	139	131	0.0017885177631629	0.0112824854091392
COG1787	log_PO4	log_PO4	-0.543988674656244	0.170353010675581	139	139	0.00178973094992125	0.0112872242045627
COG1563	log_PO4	log_PO4	-0.723202183770235	0.226571064203888	139	111	0.001797508879494	0.0113306345576011
COG3470	Mean_Temperature	Mean_Temperature	0.0552101866914996	0.0172967580435837	139	139	0.00179754172991412	0.0113306345576011
COG0399	log_depth	log_depth	0.0689187347530548	0.0215929106439591	139	139	0.0017987396814467	0.0113352612579587
COG2220	log_PO4	log_PO4	-0.0651553555352069	0.0204151123173895	139	139	0.00179991152255116	0.0113397210724523
COG3033	Absolute_Latitude	Absolute_Latitude	-0.0225160912631238	0.00705605438547443	139	139	0.00180275331583137	0.0113546968322743
COG1155	Mean_Salinity	Mean_Salinity	0.210660187327432	0.0660195044743379	139	138	0.00180363600299339	0.011357328563179
COG3414	size_fraction	0.22-3	3.24675750061588	1.01754048255253	139	63	0.0018041456825969	0.0113576107490872
COG2319	log_PO4	log_PO4	-0.193766809333342	0.0607286363053059	139	139	0.00180466593957701	0.0113579593600581
COG1059	size_fraction	0.22-3	-1.12945655415695	0.354063541678568	139	117	0.00180879701690662	0.0113810272256149
COG3326	log_depth	log_depth	0.816786683200405	0.25607275087802	139	139	0.00181062236952043	0.0113895792307217
COG1309	Mean_Temperature	Mean_Temperature	-0.0290489241034019	0.00911003761695581	139	139	0.00181637487075644	0.011417274399715
COG1546	log_depth	log_depth	-0.0393945352206498	0.0123540614783955	139	139	0.00181567980621089	0.011417274399715
COG3476	Absolute_Latitude	Absolute_Latitude	0.0140987338447098	0.00442151860546812	139	139	0.00181642704615637	0.011417274399715
COG1244	Mean_Temperature	Mean_Temperature	0.0583450222811849	0.0182990470330068	139	139	0.00181784495614039	0.0114232479342649
COG0083	log_depth	log_depth	0.192433514063779	0.0603608385844317	139	139	0.00181996983639535	0.011433659820728
COG0060	size_fraction	0.22-3	0.0717459194178106	0.0225059327153616	139	139	0.00182104632292201	0.0114374816867945
COG3447	size_fraction	0.22-3	1.41096531476115	0.44267890177755	139	133	0.00182414683691362	0.0114540106706434
COG1121	log_depth	log_depth	-0.125783709452959	0.0394713558109989	139	139	0.00182778556615067	0.0114719182561662
COG4823	log_depth	log_depth	0.613542181916743	0.192533202052966	139	137	0.00182793785900683	0.0114719182561662
COG5278	log_PO4	log_PO4	0.598374240256684	0.1877871074913	139	139	0.00182929295647829	0.0114774744511242
COG3852	Mean_Temperature	Mean_Temperature	-0.0164708540330302	0.00517011052290557	139	139	0.00183318307244203	0.0114989290952256
COG2309	Mean_Temperature	Mean_Temperature	0.0244455552524256	0.0076745991147247	139	139	0.00183627538622315	0.0115153696704835
COG5477	Absolute_Latitude	Absolute_Latitude	-0.0135195234383686	0.00424477547006701	139	139	0.00183788781240373	0.011522523744585
COG1279	size_fraction	0.22-3	0.230185472601778	0.0722905412757362	139	139	0.00184262818341745	0.0115374402299475
COG1831	Mean_Temperature	Mean_Temperature	0.0605975020864295	0.0190306892228647	139	139	0.00184246585647241	0.0115374402299475
COG2984	log_depth	log_depth	0.626187584624441	0.196647710799747	139	139	0.00184180505021005	0.0115374402299475
COG3804	log_depth	log_depth	0.385928680767093	0.121199013658563	139	139	0.00184213163749926	0.0115374402299475
COG4445	log_depth	log_depth	-0.234585246186248	0.0736722602494261	139	139	0.00184261674016222	0.0115374402299475
COG2815	log_depth	log_depth	0.251156031015774	0.0788862153934446	139	139	0.00184495181823519	0.0115469658992647
COG2870	size_fraction	0.22-3	-0.17588154949479	0.0552434902311674	139	139	0.00184509474749221	0.0115469658992647
COG3000	Absolute_Latitude	Absolute_Latitude	0.00782069115560985	0.00245690961483914	139	139	0.00184868435847496	0.0115664676686966
