COG	metadata	coef	qval	polarity	correlation	corr_above_0.6
COG0559	Mean_Oxygen	-0.00110974598709445	5.21972509057321e-6	negative	-0.2895501984268677	FALSE
COG1052	Mean_Oxygen	0.00168074431886534	5.32139564851946e-6	positive	0.5703420695565236	FALSE
COG2887	Mean_Oxygen	-0.00263561658778964	5.33751334114197e-6	negative	-0.5174306872528391	FALSE
COG0520	Mean_Oxygen	-9.8090764600942e-4	5.61890473406934e-6	negative	-0.31612613623611263	FALSE
COG3852	Mean_Oxygen	0.00187555744927859	5.80365583614902e-6	positive	0.4876441347721435	FALSE
COG2989	Mean_Oxygen	0.00527246617285431	5.89622411358892e-6	positive	0.11675045347613923	FALSE
COG1493	Mean_Oxygen	0.00330600080750187	5.93778463951685e-6	positive	0.30538739659503056	FALSE
COG1355	Mean_Oxygen	-0.00829718477276334	6.08554163835607e-6	negative	-0.507859305301805	FALSE
COG2964	Mean_Oxygen	-0.00727071526921277	6.27217824978851e-6	negative	-0.5579749974087451	FALSE
COG1918	Mean_Oxygen	-0.00644942144982546	6.27534682198759e-6	negative	-0.4584951304825476	FALSE
COG1908	Mean_Oxygen	-0.014943107009926	6.28825640731397e-6	negative	-0.5193184273646194	FALSE
COG4365	Mean_Oxygen	0.00492054218612968	6.31921130040857e-6	positive	0.5670638707803014	FALSE
COG3108	Mean_Oxygen	0.00626051907328769	6.34750660918999e-6	positive	0.3438596764186714	FALSE
COG1254	Mean_Oxygen	-0.00434506661734062	6.37119195463144e-6	negative	-0.41892215876491445	FALSE
COG0690	Mean_Oxygen	0.0037820864353184302	6.4706557768171e-6	positive	0.3062663947860536	FALSE
COG2740	Mean_Oxygen	0.00586933763205759	6.54229020095298e-6	positive	0.39534779936536574	FALSE
COG4445	Mean_Oxygen	0.0047939585907328	6.60628285015344e-6	positive	0.22993885215652257	FALSE
COG1178	Mean_Oxygen	0.00181041327215457	6.69940695239408e-6	positive	0.33997306699584784	FALSE
COG1121	Mean_Oxygen	0.00277461787334546	6.85581241218769e-6	positive	0.26685098091225345	FALSE
COG4772	Mean_Oxygen	0.00342693149621462	6.88546520415924e-6	positive	0.5135379153446711	FALSE
COG3876	Mean_Oxygen	-0.00262084405056292	6.95539255104732e-6	negative	-0.3099365313768593	FALSE
COG1564	Mean_Oxygen	-0.0029226779497994	6.97232835295023e-6	negative	-0.5206290018890193	FALSE
COG3346	Mean_Oxygen	0.00381430625806958	7.05229342756361e-6	positive	0.47277429425148143	FALSE
COG4750	Mean_Oxygen	-0.00685686282556077	7.07476246249019e-6	negative	-0.3378842637207056	FALSE
COG4327	Mean_Oxygen	0.00352830907030536	7.12139767289311e-6	positive	0.5700003060568654	FALSE
COG0800	Mean_Oxygen	0.00306188651115341	7.15428585416112e-6	positive	0.308595373939685	FALSE
COG1108	Mean_Oxygen	0.00237360381577741	7.15428585416112e-6	positive	0.25847522469674866	FALSE
COG0316	Mean_Oxygen	0.00110954362544449	7.17792680420985e-6	positive	0.39551218616418926	FALSE
COG3806	Mean_Oxygen	0.0048480345750201	7.21263130859757e-6	positive	0.46826006123608493	FALSE
COG3951	Mean_Oxygen	0.00487545299450342	7.23403210250303e-6	positive	0.23842875410674771	FALSE
COG2193	Mean_Oxygen	0.00337101121265288	7.3495482614305e-6	positive	0.3724389988866514	FALSE
COG1080	Mean_Oxygen	-0.00280475071197932	7.40896301663108e-6	negative	-0.29610141849507826	FALSE
COG2209	Mean_Oxygen	0.0031596566300133	7.40896301663108e-6	positive	0.5461733181194446	FALSE
COG2114	Mean_Oxygen	-0.00219503523219836	7.57531262192273e-6	negative	-0.5264484141153426	FALSE
COG3156	Mean_Oxygen	0.0035744703428631	7.826235043738e-6	positive	0.512396799689904	FALSE
COG0847	Mean_Oxygen	0.00159680666730307	7.99061998077277e-6	positive	0.5522745126044419	FALSE
COG4123	Mean_Oxygen	0.00366363698248677	8.13089456175532e-6	positive	0.42686673408036285	FALSE
COG4852	Mean_Oxygen	0.00443444485834763	8.36848092782849e-6	positive	0.3720066010497478	FALSE
COG2176	Mean_Oxygen	-0.0039827525494362	8.50361218585882e-6	negative	-0.32490005169260033	FALSE
COG1420	Mean_Oxygen	-0.00256694687215955	8.51472143624231e-6	negative	-0.32157986956947915	FALSE
COG5590	Mean_Oxygen	0.00372060859932642	9.2100926528679e-6	positive	0.4111768862384008	FALSE
COG4252	Mean_Oxygen	-0.00189922130370935	9.2948643414156e-6	negative	-0.322282980177717	FALSE
COG0819	Mean_Oxygen	0.00527198780733852	9.33595483223113e-6	positive	0.15878290921032076	FALSE
COG1579	Mean_Oxygen	-0.00333938807477648	9.35404463077531e-6	negative	-0.4943263985466188	FALSE
COG4743	Mean_Oxygen	-0.0164245757901417	9.42551751565219e-6	negative	-0.33713486493630246	FALSE
COG3298	Mean_Oxygen	-0.00455970143162169	9.55181907082154e-6	negative	-0.34312480240566817	FALSE
COG2230	Mean_Oxygen	0.00210762474764909	9.85593096457086e-6	positive	0.5292284306424133	FALSE
COG3223	Mean_Oxygen	-0.00573159204464658	9.94394772428563e-6	negative	-0.1610217367961074	FALSE
COG3151	Mean_Oxygen	0.0038843671419173	1.04562615782027e-5	positive	0.43770468424584297	FALSE
COG3564	Mean_Oxygen	0.00670516157973026	1.14586635802152e-5	positive	0.4822448308154523	FALSE
COG1882	Mean_Oxygen	-0.0166472734399123	1.16644538703146e-5	negative	-0.3292484410614091	FALSE
COG0716	Mean_Oxygen	0.00588478234123559	1.17083520396989e-5	positive	0.16532171677497678	FALSE
COG3269	Mean_Oxygen	-0.0147304686881522	1.27005635758807e-5	negative	-0.4875451006328581	FALSE
COG1279	Mean_Oxygen	0.00330277705728124	1.29081923204895e-5	positive	0.3865018548348074	FALSE
COG3472	Mean_Oxygen	-0.00520200339571063	1.29443408332685e-5	negative	-0.4131888032715194	FALSE
COG0114	Mean_Oxygen	0.00154260529636323	1.32140045163867e-5	positive	0.296798645188276	FALSE
COG5337	Mean_Oxygen	-0.00369315445539732	1.35950409397667e-5	negative	-0.3245439416473095	FALSE
COG1876	Mean_Oxygen	0.00558804935904226	1.38677168685472e-5	positive	0.2814728098041017	FALSE
COG1208	Mean_Oxygen	-0.00104239112273896	1.43834331594229e-5	negative	-0.4283367849746483	FALSE
COG0531	Mean_Oxygen	-0.0023502557666149	1.45504757847474e-5	negative	-0.4441089154364881	FALSE
COG1249	Mean_Oxygen	6.1809433096471e-4	1.49197960401344e-5	positive	0.0951224737556238	FALSE
COG2850	Mean_Oxygen	0.00575261932191622	1.55197148043618e-5	positive	0.2468956003915882	FALSE
COG0425	Mean_Oxygen	-0.00252706967818066	1.57319756959874e-5	negative	-0.2132523974810018	FALSE
COG1139	Mean_Oxygen	-0.00895353784645249	1.62248519190822e-5	negative	-0.5055721691262697	FALSE
COG1090	Mean_Oxygen	0.00239974538221218	1.65344681767664e-5	positive	0.1674386100937554	FALSE
COG3268	Mean_Oxygen	0.00275911982433475	1.65344681767664e-5	positive	0.5796870058456861	FALSE
COG2402	Mean_Oxygen	-0.0119246941969986	1.70321901527022e-5	negative	-0.2734153936585022	FALSE
COG2231	Mean_Oxygen	-0.0105197057444394	1.75718998321032e-5	negative	-0.4389559588575632	FALSE
COG3858	Mean_Oxygen	-0.00479665423447883	1.76205305497834e-5	negative	-0.3193173790351217	FALSE
COG0652	Mean_Oxygen	8.3267429838272e-4	1.82809913058413e-5	positive	0.2688658552759102	FALSE
COG0153	Mean_Oxygen	-0.00234939029855191	1.84014138186629e-5	negative	-0.10508999370065525	FALSE
COG0182	Mean_Oxygen	-0.0017161800120775	1.84625292606554e-5	negative	-0.43432019669254546	FALSE
COG2166	Mean_Oxygen	0.00224512467285533	1.86626586701205e-5	positive	0.14563715938421357	FALSE
COG3911	Mean_Oxygen	0.00529555239920652	1.97811792064629e-5	positive	0.53031893273726	FALSE
COG1719	Mean_Oxygen	-0.011938671723776	2.0326070251991e-5	negative	-0.3431402081584914	FALSE
COG3590	Mean_Oxygen	0.00481596022733072	2.07436060605209e-5	positive	0.18842958346284225	FALSE
COG3804	Mean_Oxygen	-0.0057402089844913	2.07436060605209e-5	negative	-0.27969122462153934	FALSE
COG1657	Mean_Oxygen	-0.0056608997867419	2.11701846771604e-5	negative	-0.5726276861803238	FALSE
COG3565	Mean_Oxygen	0.00386480224249484	2.12097411577221e-5	positive	0.545475644856705	FALSE
COG2846	Mean_Oxygen	-0.0129474766316216	2.12726751507627e-5	negative	-0.2610797045159007	FALSE
COG3949	Mean_Oxygen	-0.00444995757999698	2.17192716589175e-5	negative	-0.31491142720691945	FALSE
COG4012	Mean_Oxygen	-0.0215767211015548	2.19894807870795e-5	negative	-0.5171658058292934	FALSE
COG1188	Mean_Oxygen	0.00308055827390188	2.2114926017638e-5	positive	0.31436977228308977	FALSE
COG1399	Mean_Oxygen	-0.0032245531192253	2.23143876821848e-5	negative	-0.4448788773834793	FALSE
COG4412	Mean_Oxygen	-0.00397095483990059	2.24025754372542e-5	negative	-0.48792786177232045	FALSE
COG4994	Mean_Oxygen	-0.014372125567071	2.24332027556557e-5	negative	-0.41398297508032805	FALSE
COG4787	Mean_Oxygen	0.00529868887973827	2.27741002212724e-5	positive	0.32505219027954974	FALSE
COG1171	Mean_Oxygen	9.5869375011332e-4	2.30230850908644e-5	positive	0.5387314963120148	FALSE
COG1227	Mean_Oxygen	0.00859215139142719	2.34242169073176e-5	positive	0.49470508134456304	FALSE
COG4731	Mean_Oxygen	0.004014790341301	2.39434395043991e-5	positive	0.32093399906215436	FALSE
COG1671	Mean_Oxygen	0.00306856937593286	2.40123862734496e-5	positive	0.13765671656915338	FALSE
COG2031	Mean_Oxygen	0.00400435781422125	2.42236694961596e-5	positive	0.39465753935655545	FALSE
COG0641	Mean_Oxygen	-0.007420291235643	2.43740063381457e-5	negative	-0.3596712385163111	FALSE
COG0476	Mean_Oxygen	-8.5645803187862e-4	2.52440901746339e-5	negative	-0.5026677956764366	FALSE
COG5402	Mean_Oxygen	0.00816710549121819	2.53316247696245e-5	positive	0.39786981166570395	FALSE
COG3011	Mean_Oxygen	0.00359479281336954	2.55446232558759e-5	positive	0.32905787805240116	FALSE
COG3364	Mean_Oxygen	-0.0200979660244717	2.67597038637755e-5	negative	-0.45834483598102294	FALSE
COG3372	Mean_Oxygen	-0.00619770809528496	2.69229948748462e-5	negative	-0.38978723625884343	FALSE
COG2017	Mean_Oxygen	0.00239285715486431	2.72238822613256e-5	positive	0.3197733138817192	FALSE
COG1881	Mean_Oxygen	-0.00613711019629504	2.76502541298894e-5	negative	-0.30829893352211135	FALSE
COG4826	Mean_Oxygen	-0.00709108772747513	3.04815188514431e-5	negative	-0.5177641411812863	FALSE
COG3315	Mean_Oxygen	-0.00388897118369405	3.06112826686566e-5	negative	-0.15032404685657058	FALSE
COG3487	Mean_Oxygen	0.006315851844784	3.06112826686566e-5	positive	0.10070624968871564	FALSE
COG0388	Mean_Oxygen	-0.00163823440420195	3.08119376627692e-5	negative	-0.5527999102233194	FALSE
COG0349	Mean_Oxygen	0.00130468290180407	3.08314707202021e-5	positive	0.3292049662827353	FALSE
COG2098	Mean_Oxygen	-0.0168159259004355	3.09005725201398e-5	negative	-0.38045006811044974	FALSE
COG4310	Mean_Oxygen	-0.00269300835134103	3.09453248972439e-5	negative	0.004050235159332801	FALSE
COG0501	Mean_Oxygen	-0.0014728519229564	3.10383097721944e-5	negative	-0.0031523857132655245	FALSE
COG3629	Mean_Oxygen	-0.0118587204710302	3.10941200247074e-5	negative	-0.15720966176994577	FALSE
COG0412	Mean_Oxygen	-0.00181882402251748	3.1874288730414e-5	negative	-0.39685883637179786	FALSE
COG0620	Mean_Oxygen	-0.00252434593571393	3.19362728456498e-5	negative	-0.4619979392171065	FALSE
COG0651	Mean_Oxygen	-0.00345148369636516	3.19731583304214e-5	negative	-0.28501545587170096	FALSE
COG2717	Mean_Oxygen	0.0034447422174219	3.22916449673087e-5	positive	0.3999290960387567	FALSE
COG1281	Mean_Oxygen	0.00543600372211023	3.23010593605476e-5	positive	0.17982927084374817	FALSE
COG2996	Mean_Oxygen	0.0061609111823169	3.23010593605476e-5	positive	0.29224149595890353	FALSE
COG0027	Mean_Oxygen	0.00570712382502933	3.31165706946017e-5	positive	0.21534443556045751	FALSE
COG1395	Mean_Oxygen	-0.0172027819938994	3.32146476200554e-5	negative	-0.4784877849199642	FALSE
COG0170	Mean_Oxygen	-0.0045599078805618	3.32809599042855e-5	negative	-0.3645230113010585	FALSE
COG1180	Mean_Oxygen	-0.00768232909398035	3.34524974274036e-5	negative	-0.46432105695132114	FALSE
COG0416	Mean_Oxygen	-0.00115895546617993	3.36608099753877e-5	negative	-0.06700358469566141	FALSE
COG3051	Mean_Oxygen	-0.00992663727300129	3.39171821375873e-5	negative	-0.4967356039939012	FALSE
COG1995	Mean_Oxygen	0.00121035360904383	3.47234233300338e-5	positive	0.5026830985197049	FALSE
COG3751	Mean_Oxygen	0.00388490918833184	3.53637365520941e-5	positive	0.10047516178270713	FALSE
COG4214	Mean_Oxygen	0.00704613989306679	3.58866931411294e-5	positive	0.2055555130638299	FALSE
COG1966	Mean_Oxygen	-0.00428202942279591	3.61420487259944e-5	negative	-0.3722204298098017	FALSE
COG5389	Mean_Oxygen	0.00396438532495416	3.63883648543733e-5	positive	0.6419042399256778	TRUE
COG2365	Mean_Oxygen	0.00204190839818111	3.6420913798786e-5	positive	0.344024424336778	FALSE
COG3894	Mean_Oxygen	-0.00368848546544162	3.76110057358349e-5	negative	-0.2386894461420552	FALSE
COG1059	Mean_Oxygen	-0.011732429782517	3.91639707764534e-5	negative	-0.08882771043549723	FALSE
COG4909	Mean_Oxygen	0.00847295782285314	3.98907212878908e-5	positive	0.21977203575556614	FALSE
COG0500	Mean_Oxygen	-8.5487553608389e-4	4.1947880123941e-5	negative	-0.22336540129155996	FALSE
COG1456	Mean_Oxygen	-0.0193980892503738	4.23054606549531e-5	negative	-0.5105814618847384	FALSE
COG0611	Mean_Oxygen	0.0011717982776841601	4.33632384916859e-5	positive	0.3965017700288713	FALSE
COG4294	Mean_Oxygen	0.0122191446029411	4.3843160875101e-5	positive	0.331507593537489	FALSE
COG0095	Mean_Oxygen	-0.00432130612800316	4.41992139676741e-5	negative	-0.48214149081686836	FALSE
COG0160	Mean_Oxygen	-0.00203162233693153	4.53919443384635e-5	negative	-0.4676446883831015	FALSE
COG0609	Mean_Oxygen	0.00450929764261273	4.57224046540545e-5	positive	-0.0924015894646307	FALSE
COG0767	Mean_Oxygen	0.00279697348168584	4.59411689407772e-5	positive	0.2933708082961814	FALSE
COG2224	Mean_Oxygen	-0.00170255869032965	4.68182621968504e-5	negative	0.1141439079380949	FALSE
COG1291	Mean_Oxygen	-0.00219851538210194	4.7605157597964e-5	negative	-0.5880788148447651	FALSE
COG0169	Mean_Oxygen	7.810807001712e-4	4.84074814436993e-5	positive	0.31073443445792226	FALSE
COG3973	Mean_Oxygen	-0.00515616307676394	4.86820792734445e-5	negative	-0.5421936112803691	FALSE
COG2264	Mean_Oxygen	0.00213120705015876	4.92898403527201e-5	positive	0.3368767917078993	FALSE
COG0077	Mean_Oxygen	0.00104151115631509	4.97403248519863e-5	positive	0.40144254986534245	FALSE
COG0221	Mean_Oxygen	0.0050537701121048	5.02795501232828e-5	positive	0.13576717174724007	FALSE
COG2078	Mean_Oxygen	-0.00715459443980774	5.12922930768675e-5	negative	-0.40063150217582116	FALSE
COG1397	Mean_Oxygen	-0.00404964510991912	5.23830995524913e-5	negative	-0.34259356104847466	FALSE
COG4950	Mean_Oxygen	0.00569111792328695	5.38091800949682e-5	positive	-0.12129250123720413	FALSE
COG0230	Mean_Oxygen	0.00274300182241449	5.38479068857279e-5	positive	0.47907957795837725	FALSE
COG4233	Mean_Oxygen	0.00242421571413858	5.6105611271341e-5	positive	0.4229966320952931	FALSE
COG4567	Mean_Oxygen	0.0029162683397466	5.65117782770976e-5	positive	0.45485661235857616	FALSE
COG4198	Mean_Oxygen	-0.00274149595834826	5.71146435337291e-5	negative	-0.39282958859560585	FALSE
COG2142	Mean_Oxygen	0.00243978864105833	5.78496173049313e-5	positive	0.2122265552333211	FALSE
COG3175	Mean_Oxygen	0.00305681001250529	5.84670919227854e-5	positive	0.5176186735495455	FALSE
COG2226	Mean_Oxygen	-8.418266934264e-4	5.85385195544037e-5	negative	-0.23058324236643166	FALSE
COG2703	Mean_Oxygen	-0.016086871968931	5.85385195544037e-5	negative	-0.4958375841923001	FALSE
COG3931	Mean_Oxygen	-0.00260305303004991	5.9179063014717e-5	negative	-0.004593614345283861	FALSE
COG3361	Mean_Oxygen	0.00494637657508416	6.04387770152073e-5	positive	0.3994781501505986	FALSE
COG3788	Mean_Oxygen	0.00386663001163714	6.11206006619522e-5	positive	0.31461717298172315	FALSE
COG0369	Mean_Oxygen	0.00446879848860217	6.21142794905809e-5	positive	0.1821474252297229	FALSE
COG3213	Mean_Oxygen	-0.0127624416282646	6.24659188652025e-5	negative	-0.5738883370028273	FALSE
COG3306	Mean_Oxygen	0.0051933342889548	6.31867606735174e-5	positive	0.45335921324889866	FALSE
COG1852	Mean_Oxygen	-0.00919459618189552	6.3414808753065e-5	negative	-0.3942510268537382	FALSE
COG2080	Mean_Oxygen	-0.00286780618438356	6.4008871872304e-5	negative	-0.42919884514542794	FALSE
COG3176	Mean_Oxygen	0.00354376855350018	6.46654255192351e-5	positive	0.431132654141624	FALSE
COG3677	Mean_Oxygen	-0.010987937739691	6.56558206791078e-5	negative	-0.3418775298113378	FALSE
COG0791	Mean_Oxygen	0.00191037010569284	6.69877744641369e-5	positive	0.27577253853766026	FALSE
COG0213	Mean_Oxygen	-0.00244596549190686	6.93825390835054e-5	negative	-0.3844087941436529	FALSE
COG0813	Mean_Oxygen	0.00696183761001434	7.25586459283929e-5	positive	0.358884239945976	FALSE
COG1989	Mean_Oxygen	-0.00144532673899876	7.38488478719858e-5	negative	-0.38847287826078086	FALSE
COG4392	Mean_Oxygen	0.0101531655308546	7.51515232671807e-5	positive	0.40512650481602264	FALSE
COG1007	Mean_Oxygen	-0.00110338376179445	7.6584049763154e-5	negative	-0.4555962497832097	FALSE
COG3900	Mean_Oxygen	-0.0128629888983612	7.72529731238387e-5	negative	-0.2678227797381326	FALSE
COG0390	Mean_Oxygen	-0.00459758615429576	7.82706875035631e-5	negative	-0.4007733125816308	FALSE
COG3448	Mean_Oxygen	0.00197168755820154	7.82885031298996e-5	positive	0.5238316279164669	FALSE
COG4642	Mean_Oxygen	-0.00437307357832957	7.93637583949727e-5	negative	-0.16860503670369986	FALSE
COG0649	Mean_Oxygen	-0.0011453933651368	8.12300184762603e-5	negative	-0.4569377990430622	FALSE
COG1946	Mean_Oxygen	0.00223753291643398	8.36722763916728e-5	positive	0.3503794472353764	FALSE
COG1153	Mean_Oxygen	-0.00522054785113825	8.37864619657461e-5	negative	-0.28220222052717747	FALSE
COG1932	Mean_Oxygen	-0.00161281793091161	8.39296413227988e-5	negative	-0.10451841952234724	FALSE
COG3740	Mean_Oxygen	0.007634897431342	8.63194376393076e-5	positive	-0.0583122278975897	FALSE
COG1611	Mean_Oxygen	-9.4469552103036e-4	8.96012529661732e-5	negative	-0.38312247263688	FALSE
COG0514	Mean_Oxygen	0.00307120301434679	8.96183502407281e-5	positive	0.4750754304588718	FALSE
COG1216	Mean_Oxygen	-0.00141617864074391	9.03842819391291e-5	negative	-0.3044398649269034	FALSE
COG3284	Mean_Oxygen	0.00649390759701869	9.28963876247207e-5	positive	0.3745388371737671	FALSE
COG3872	Mean_Oxygen	-0.00359747336105882	9.32628556775014e-5	negative	-0.5335360138864588	FALSE
COG2035	Mean_Oxygen	0.00205866888082601	9.34036832745668e-5	positive	0.5312126993195336	FALSE
COG1412	Mean_Oxygen	-0.0126783779502404	9.57105065210045e-5	negative	-0.10802896283335171	FALSE
COG4240	Mean_Oxygen	0.00228698866261116	9.57105065210045e-5	positive	0.35174605441691065	FALSE
COG2730	Mean_Oxygen	-0.00330311290960055	9.70851726642196e-5	negative	-0.03225888726600569	FALSE
COG3867	Mean_Oxygen	0.00493052498137888	9.70851726642196e-5	positive	0.4788566431225945	FALSE
COG2079	Mean_Oxygen	0.00130831825319352	9.90219158888094e-5	positive	0.3429826261719427	FALSE
COG3382	Mean_Oxygen	-0.010186466932772	9.91827495659351e-5	negative	-0.39396525126708154	FALSE
COG5305	Mean_Oxygen	-0.00414129269166389	9.95851531207624e-5	negative	-0.4890449793030761	FALSE
COG0565	Mean_Oxygen	0.00126810451037639	9.975886420938e-5	positive	0.2878719866151131	FALSE
COG2025	Mean_Oxygen	-0.00108494944245916	1.0072883695785e-4	negative	-0.1782985278664776	FALSE
COG5621	Mean_Oxygen	0.003549718788755	1.0073706600976e-4	positive	0.041709654624475394	FALSE
COG4338	Mean_Oxygen	0.00630672626727517	1.0079969252151e-4	positive	0.356347461516228	FALSE
COG5452	Mean_Oxygen	-0.0027996908829272	1.0228135778899e-4	negative	0.11400005108397715	FALSE
COG4832	Mean_Oxygen	-0.0149864060374492	1.0238720233688e-4	negative	-0.4740040378201573	FALSE
COG2501	Mean_Oxygen	0.00883384953782443	1.030329790686e-4	positive	0.2742458538720471	FALSE
COG0111	Mean_Oxygen	-7.9587090838259e-4	1.0365379354166e-4	negative	-0.03151369542459718	FALSE
COG1785	Mean_Oxygen	0.00370448302299218	1.0735140832446e-4	positive	0.3831874861926216	FALSE
COG5321	Mean_Oxygen	0.00462552411809053	1.0735140832446e-4	positive	0.23578112946741084	FALSE
COG2956	Mean_Oxygen	-0.00320889016853268	1.0959683604024e-4	negative	-0.30703564377151243	FALSE
COG0797	Mean_Oxygen	-0.00234693859189079	1.1025235261556e-4	negative	-0.2678677774955844	FALSE
COG2771	Mean_Oxygen	0.00483025048815805	1.1025235261556e-4	positive	0.12212449644027085	FALSE
COG1749	Mean_Oxygen	0.0025471989070253	1.107292942744e-4	positive	0.1938491830934137	FALSE
COG3133	Mean_Oxygen	0.00617215390395654	1.1093080197068e-4	positive	0.5323886150751302	FALSE
COG1123	Mean_Oxygen	0.00155161181202302	1.1237247584199e-4	positive	0.5118801073239407	FALSE
COG1297	Mean_Oxygen	-0.00389536261113852	1.1670570752498e-4	negative	-0.487214344036781	FALSE
